ENSEMBL	SYMBOL	GENENAME	GO	EVIDENCE	ONTOLOGY	PATH
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IBA	CC	00520
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IBA	CC	00531
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IBA	CC	00603
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IBA	CC	00604
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IBA	CC	01100
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IBA	CC	04142
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IDA	CC	00511
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IDA	CC	00520
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IDA	CC	00531
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IDA	CC	00603
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IDA	CC	00604
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IDA	CC	01100
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005886	IDA	CC	04142
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005975	IEA	BP	00511
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005975	IEA	BP	00520
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005975	IEA	BP	00531
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005975	IEA	BP	00603
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005975	IEA	BP	00604
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005975	IEA	BP	01100
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0005975	IEA	BP	04142
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006517	IBA	BP	00511
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006517	IBA	BP	00520
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006517	IBA	BP	00531
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006517	IBA	BP	00603
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006517	IBA	BP	00604
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006517	IBA	BP	01100
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006517	IBA	BP	04142
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006689	IBA	BP	00511
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006689	IBA	BP	00520
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006689	IBA	BP	00531
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006689	IBA	BP	00603
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006689	IBA	BP	00604
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006689	IBA	BP	01100
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0006689	IBA	BP	04142
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IBA	MF	00511
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IBA	MF	00520
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IBA	MF	00531
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IBA	MF	00603
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IBA	MF	00604
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IBA	MF	01100
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IBA	MF	04142
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IDA	MF	00511
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IDA	MF	00520
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IDA	MF	00531
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IDA	MF	00603
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IDA	MF	00604
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IDA	MF	01100
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0016231	IDA	MF	04142
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0019953	HEP	BP	00511
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0019953	HEP	BP	00520
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0019953	HEP	BP	00531
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0019953	HEP	BP	00603
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0019953	HEP	BP	00604
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0019953	HEP	BP	01100
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0019953	HEP	BP	04142
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0030203	IBA	BP	00511
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0030203	IBA	BP	00520
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0030203	IBA	BP	00531
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0030203	IBA	BP	00603
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0030203	IBA	BP	00604
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0030203	IBA	BP	01100
FBgn0041629	Hexo2	Hexosaminidase 2	GO:0030203	IBA	BP	04142
FBgn0051361	dpr17	defective proboscis extension response 17	GO:0003674	ND	MF	NA
FBgn0051361	dpr17	defective proboscis extension response 17	GO:0005886	ISM	CC	NA
FBgn0051361	dpr17	defective proboscis extension response 17	GO:0007606	ISS	BP	NA
FBgn0051361	dpr17	defective proboscis extension response 17	GO:0032589	IBA	CC	NA
FBgn0051361	dpr17	defective proboscis extension response 17	GO:0050808	IBA	BP	NA
FBgn0051361	dpr17	defective proboscis extension response 17	GO:0050808	IEP	BP	NA
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0001654	IMP	BP	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0001654	IMP	BP	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0003824	IEA	MF	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0003824	IEA	MF	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0004105	IBA	MF	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0004105	IBA	MF	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0004105	IDA	MF	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0004105	IDA	MF	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0004105	IEA	MF	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0004105	IEA	MF	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0005634	IDA	CC	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0005634	IDA	CC	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0006656	IC	BP	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0006656	IC	BP	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0006657	IEA	BP	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0006657	IEA	BP	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0006897	IMP	BP	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0006897	IMP	BP	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0007476	IMP	BP	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0007476	IMP	BP	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0008340	IMP	BP	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0008340	IMP	BP	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0009058	IEA	BP	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0009058	IEA	BP	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0031210	IBA	MF	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0031210	IBA	MF	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0042067	IMP	BP	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0042067	IMP	BP	01100
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0048477	IMP	BP	00564
FBgn0041342	Pcyt1	Phosphocholine cytidylyltransferase 1	GO:0048477	IMP	BP	01100
FBgn0050359	Mal-A5	Maltase A5	GO:0005975	IEA	BP	NA
FBgn0050359	Mal-A5	Maltase A5	GO:0032450	ISS	MF	NA
FBgn0028473	Non1	Novel nucleolar protein 1	GO:0003723	IBA	MF	03008
FBgn0028473	Non1	Novel nucleolar protein 1	GO:0003924	IBA	MF	03008
FBgn0028473	Non1	Novel nucleolar protein 1	GO:0003924	ISS	MF	03008
FBgn0028473	Non1	Novel nucleolar protein 1	GO:0005525	IEA	MF	03008
FBgn0028473	Non1	Novel nucleolar protein 1	GO:0005634	HDA	CC	03008
FBgn0028473	Non1	Novel nucleolar protein 1	GO:0005730	IBA	CC	03008
FBgn0028473	Non1	Novel nucleolar protein 1	GO:0005730	IDA	CC	03008
FBgn0028473	Non1	Novel nucleolar protein 1	GO:0042273	IBA	BP	03008
FBgn0028473	Non1	Novel nucleolar protein 1	GO:0042273	ISS	BP	03008
FBti0060355	NA	NA	NA	NA	NA	NA
FBgn0010549	l(2)03659	lethal (2) 03659	GO:0005524	IEA	MF	NA
FBgn0010549	l(2)03659	lethal (2) 03659	GO:0008514	IDA	MF	NA
FBgn0010549	l(2)03659	lethal (2) 03659	GO:0015562	IDA	MF	NA
FBgn0010549	l(2)03659	lethal (2) 03659	GO:0015711	IDA	BP	NA
FBgn0010549	l(2)03659	lethal (2) 03659	GO:0016020	IBA	CC	NA
FBgn0010549	l(2)03659	lethal (2) 03659	GO:0016020	IC	CC	NA
FBgn0010549	l(2)03659	lethal (2) 03659	GO:0016020	IEA	CC	NA
FBgn0010549	l(2)03659	lethal (2) 03659	GO:0016887	IEA	MF	NA
FBgn0010549	l(2)03659	lethal (2) 03659	GO:0042626	IBA	MF	NA
FBgn0010549	l(2)03659	lethal (2) 03659	GO:0055085	IBA	BP	NA
FBgn0010549	l(2)03659	lethal (2) 03659	GO:0055085	IEA	BP	NA
FBgn0010549	l(2)03659	lethal (2) 03659	GO:0140359	IEA	MF	NA
FBgn0250785	vari	varicose	GO:0005886	IBA	CC	NA
FBgn0250785	vari	varicose	GO:0005911	IBA	CC	NA
FBgn0250785	vari	varicose	GO:0005918	IDA	CC	NA
FBgn0250785	vari	varicose	GO:0007424	IMP	BP	NA
FBgn0250785	vari	varicose	GO:0016328	IDA	CC	NA
FBgn0250785	vari	varicose	GO:0019991	IMP	BP	NA
FBgn0250785	vari	varicose	GO:0035001	IMP	BP	NA
FBgn0250785	vari	varicose	GO:0035151	IMP	BP	NA
FBgn0250785	vari	varicose	GO:0035159	IMP	BP	NA
FBgn0034403	CG18190	uncharacterized protein	GO:0005815	IBA	CC	NA
FBgn0034403	CG18190	uncharacterized protein	GO:0005881	IBA	CC	NA
FBgn0034403	CG18190	uncharacterized protein	GO:0008017	IEA	MF	NA
FBgn0034403	CG18190	uncharacterized protein	GO:0031110	IBA	BP	NA
FBgn0034403	CG18190	uncharacterized protein	GO:0035371	IBA	CC	NA
FBgn0034403	CG18190	uncharacterized protein	GO:0035372	IBA	BP	NA
FBgn0034403	CG18190	uncharacterized protein	GO:0051010	IBA	MF	NA
FBgn0034403	CG18190	uncharacterized protein	GO:0051225	IBA	BP	NA
FBgn0034403	CG18190	uncharacterized protein	GO:0051233	IBA	CC	NA
FBgn0023477	Taldo	Transaldolase	GO:0004801	IBA	MF	00030
FBgn0023477	Taldo	Transaldolase	GO:0004801	IBA	MF	01100
FBgn0023477	Taldo	Transaldolase	GO:0004801	IEA	MF	00030
FBgn0023477	Taldo	Transaldolase	GO:0004801	IEA	MF	01100
FBgn0023477	Taldo	Transaldolase	GO:0005622	IBA	CC	00030
FBgn0023477	Taldo	Transaldolase	GO:0005622	IBA	CC	01100
FBgn0023477	Taldo	Transaldolase	GO:0005737	IEA	CC	00030
FBgn0023477	Taldo	Transaldolase	GO:0005737	IEA	CC	01100
FBgn0023477	Taldo	Transaldolase	GO:0005975	IEA	BP	00030
FBgn0023477	Taldo	Transaldolase	GO:0005975	IEA	BP	01100
FBgn0023477	Taldo	Transaldolase	GO:0006098	IEA	BP	00030
FBgn0023477	Taldo	Transaldolase	GO:0006098	IEA	BP	01100
FBgn0023477	Taldo	Transaldolase	GO:0009052	IBA	BP	00030
FBgn0023477	Taldo	Transaldolase	GO:0009052	IBA	BP	01100
FBgn0031055	et	eye transformer	GO:0004896	IEA	MF	NA
FBgn0031055	et	eye transformer	GO:0016020	IEA	CC	NA
FBgn0031055	et	eye transformer	GO:0042532	IMP	BP	NA
FBgn0031055	et	eye transformer	GO:0042742	IMP	BP	NA
FBgn0031055	et	eye transformer	GO:0042803	IDA	MF	NA
FBgn0031055	et	eye transformer	GO:0046426	IDA	BP	NA
FBgn0031055	et	eye transformer	GO:0046426	IMP	BP	NA
FBgn0031055	et	eye transformer	GO:0046982	IPI	MF	NA
FBgn0031055	et	eye transformer	GO:0097677	IPI	MF	NA
FBgn0031055	et	eye transformer	GO:1990782	IPI	MF	NA
FBgn0270927	betaGlu	beta glucuronidase	GO:0004553	IEA	MF	NA
FBgn0270927	betaGlu	beta glucuronidase	GO:0004566	IBA	MF	NA
FBgn0270927	betaGlu	beta glucuronidase	GO:0004566	IDA	MF	NA
FBgn0270927	betaGlu	beta glucuronidase	GO:0005615	IBA	CC	NA
FBgn0270927	betaGlu	beta glucuronidase	GO:0005975	IEA	BP	NA
FBgn0270927	betaGlu	beta glucuronidase	GO:0016020	IDA	CC	NA
FBgn0270927	betaGlu	beta glucuronidase	GO:0019391	IBA	BP	NA
FBgn0270927	betaGlu	beta glucuronidase	GO:0030246	IBA	MF	NA
FBgn0026721	fat-spondin	fat-spondin	GO:0004867	IEA	MF	NA
FBgn0026721	fat-spondin	fat-spondin	GO:0005576	HDA	CC	NA
FBgn0026721	fat-spondin	fat-spondin	GO:0007155	IBA	BP	NA
FBgn0026721	fat-spondin	fat-spondin	GO:0031012	IBA	CC	NA
FBgn0264816	koko	kokopelli	GO:0005634	IBA	CC	NA
FBgn0264816	koko	kokopelli	GO:0006357	IBA	BP	NA
FBgn0264816	koko	kokopelli	GO:0006357	IEA	BP	NA
FBgn0264816	koko	kokopelli	GO:0016538	IBA	MF	NA
FBgn0264816	koko	kokopelli	GO:0016538	IEA	MF	NA
FBgn0041183	Tep1	Thioester-containing protein 1	GO:0004866	IEA	MF	NA
FBgn0041183	Tep1	Thioester-containing protein 1	GO:0005576	IEA	CC	NA
FBgn0041183	Tep1	Thioester-containing protein 1	GO:0005615	IEA	CC	NA
FBgn0041183	Tep1	Thioester-containing protein 1	GO:0045087	IGI	BP	NA
FBgn0039026	CG7029	uncharacterized protein	GO:0005829	IBA	CC	NA
FBgn0039026	CG7029	uncharacterized protein	GO:0008157	IPI	MF	NA
FBgn0034501	CG13868	uncharacterized protein	NA	NA	NA	NA
FBgn0003366	sev	sevenless	GO:0004672	IEA	MF	04013
FBgn0003366	sev	sevenless	GO:0004713	IEA	MF	04013
FBgn0003366	sev	sevenless	GO:0004714	IBA	MF	04013
FBgn0003366	sev	sevenless	GO:0004714	IEA	MF	04013
FBgn0003366	sev	sevenless	GO:0005515	IPI	MF	04013
FBgn0003366	sev	sevenless	GO:0005524	IEA	MF	04013
FBgn0003366	sev	sevenless	GO:0005886	IDA	CC	04013
FBgn0003366	sev	sevenless	GO:0006468	IEA	BP	04013
FBgn0003366	sev	sevenless	GO:0007169	IBA	BP	04013
FBgn0003366	sev	sevenless	GO:0007169	IEA	BP	04013
FBgn0003366	sev	sevenless	GO:0007275	IBA	BP	04013
FBgn0003366	sev	sevenless	GO:0007465	IMP	BP	04013
FBgn0003366	sev	sevenless	GO:0008288	IDA	MF	04013
FBgn0003366	sev	sevenless	GO:0016020	IEA	CC	04013
FBgn0003366	sev	sevenless	GO:0019199	IDA	MF	04013
FBgn0003366	sev	sevenless	GO:0033674	IBA	BP	04013
FBgn0003366	sev	sevenless	GO:0038083	IDA	BP	04013
FBgn0003366	sev	sevenless	GO:0043235	IBA	CC	04013
FBgn0003366	sev	sevenless	GO:0045500	IDA	BP	04013
FBgn0003366	sev	sevenless	GO:0045500	IEP	BP	04013
FBgn0003366	sev	sevenless	GO:0045500	IMP	BP	04013
FBgn0003366	sev	sevenless	GO:0045500	IPI	BP	04013
FBgn0003366	sev	sevenless	GO:0060250	IMP	BP	04013
FBgn0259741	CG42395	uncharacterized protein	GO:0016020	IBA	CC	NA
FBgn0000579	Eno	Enolase	GO:0000015	IBA	CC	00010
FBgn0000579	Eno	Enolase	GO:0000015	IBA	CC	01100
FBgn0000579	Eno	Enolase	GO:0000015	IBA	CC	03018
FBgn0000579	Eno	Enolase	GO:0000015	IEA	CC	00010
FBgn0000579	Eno	Enolase	GO:0000015	IEA	CC	01100
FBgn0000579	Eno	Enolase	GO:0000015	IEA	CC	03018
FBgn0000579	Eno	Enolase	GO:0000015	ISS	CC	00010
FBgn0000579	Eno	Enolase	GO:0000015	ISS	CC	01100
FBgn0000579	Eno	Enolase	GO:0000015	ISS	CC	03018
FBgn0000579	Eno	Enolase	GO:0000287	IEA	MF	00010
FBgn0000579	Eno	Enolase	GO:0000287	IEA	MF	01100
FBgn0000579	Eno	Enolase	GO:0000287	IEA	MF	03018
FBgn0000579	Eno	Enolase	GO:0004634	IBA	MF	00010
FBgn0000579	Eno	Enolase	GO:0004634	IBA	MF	01100
FBgn0000579	Eno	Enolase	GO:0004634	IBA	MF	03018
FBgn0000579	Eno	Enolase	GO:0004634	IEA	MF	00010
FBgn0000579	Eno	Enolase	GO:0004634	IEA	MF	01100
FBgn0000579	Eno	Enolase	GO:0004634	IEA	MF	03018
FBgn0000579	Eno	Enolase	GO:0004634	ISS	MF	00010
FBgn0000579	Eno	Enolase	GO:0004634	ISS	MF	01100
FBgn0000579	Eno	Enolase	GO:0004634	ISS	MF	03018
FBgn0000579	Eno	Enolase	GO:0005737	HDA	CC	00010
FBgn0000579	Eno	Enolase	GO:0005737	HDA	CC	01100
FBgn0000579	Eno	Enolase	GO:0005737	HDA	CC	03018
FBgn0000579	Eno	Enolase	GO:0005886	HDA	CC	00010
FBgn0000579	Eno	Enolase	GO:0005886	HDA	CC	01100
FBgn0000579	Eno	Enolase	GO:0005886	HDA	CC	03018
FBgn0000579	Eno	Enolase	GO:0006096	IBA	BP	00010
FBgn0000579	Eno	Enolase	GO:0006096	IBA	BP	01100
FBgn0000579	Eno	Enolase	GO:0006096	IBA	BP	03018
FBgn0000579	Eno	Enolase	GO:0006096	IEA	BP	00010
FBgn0000579	Eno	Enolase	GO:0006096	IEA	BP	01100
FBgn0000579	Eno	Enolase	GO:0006096	IEA	BP	03018
FBgn0000579	Eno	Enolase	GO:0042593	IMP	BP	00010
FBgn0000579	Eno	Enolase	GO:0042593	IMP	BP	01100
FBgn0000579	Eno	Enolase	GO:0042593	IMP	BP	03018
FBgn0000579	Eno	Enolase	GO:0061621	ISS	BP	00010
FBgn0000579	Eno	Enolase	GO:0061621	ISS	BP	01100
FBgn0000579	Eno	Enolase	GO:0061621	ISS	BP	03018
FBgn0037607	CG8036	uncharacterized protein	GO:0003824	IEA	MF	00030
FBgn0037607	CG8036	uncharacterized protein	GO:0003824	IEA	MF	01100
FBgn0037607	CG8036	uncharacterized protein	GO:0004802	IBA	MF	00030
FBgn0037607	CG8036	uncharacterized protein	GO:0004802	IBA	MF	01100
FBgn0037607	CG8036	uncharacterized protein	GO:0004802	ISS	MF	00030
FBgn0037607	CG8036	uncharacterized protein	GO:0004802	ISS	MF	01100
FBgn0037607	CG8036	uncharacterized protein	GO:0005829	HDA	CC	00030
FBgn0037607	CG8036	uncharacterized protein	GO:0005829	HDA	CC	01100
FBgn0037607	CG8036	uncharacterized protein	GO:0030976	IBA	MF	00030
FBgn0037607	CG8036	uncharacterized protein	GO:0030976	IBA	MF	01100
FBgn0034365	CG5335	uncharacterized protein	GO:0016936	IBA	MF	NA
FBgn0034365	CG5335	uncharacterized protein	GO:0030246	IEA	MF	NA
FBgn0033153	Gadd45	Growth arrest and DNA damage-inducible 45	GO:0005634	IBA	CC	NA
FBgn0033153	Gadd45	Growth arrest and DNA damage-inducible 45	GO:0005634	IDA	CC	NA
FBgn0033153	Gadd45	Growth arrest and DNA damage-inducible 45	GO:0005634	IEA	CC	NA
FBgn0033153	Gadd45	Growth arrest and DNA damage-inducible 45	GO:0005737	IBA	CC	NA
FBgn0033153	Gadd45	Growth arrest and DNA damage-inducible 45	GO:0007254	IGI	BP	NA
FBgn0033153	Gadd45	Growth arrest and DNA damage-inducible 45	GO:0046662	IMP	BP	NA
FBgn0033153	Gadd45	Growth arrest and DNA damage-inducible 45	GO:0051726	IBA	BP	NA
FBgn0033153	Gadd45	Growth arrest and DNA damage-inducible 45	GO:0051726	IEA	BP	NA
FBgn0033483	egr	eiger	GO:0002347	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0005102	IDA	MF	NA
FBgn0033483	egr	eiger	GO:0005164	IEA	MF	NA
FBgn0033483	egr	eiger	GO:0005515	IPI	MF	NA
FBgn0033483	egr	eiger	GO:0005615	IBA	CC	NA
FBgn0033483	egr	eiger	GO:0005615	IDA	CC	NA
FBgn0033483	egr	eiger	GO:0005886	IDA	CC	NA
FBgn0033483	egr	eiger	GO:0006915	IDA	BP	NA
FBgn0033483	egr	eiger	GO:0006915	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0006955	IEA	BP	NA
FBgn0033483	egr	eiger	GO:0006955	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0014009	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0016020	IEA	CC	NA
FBgn0033483	egr	eiger	GO:0030335	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0032813	IDA	MF	NA
FBgn0033483	egr	eiger	GO:0032813	IMP	MF	NA
FBgn0033483	egr	eiger	GO:0032813	ISS	MF	NA
FBgn0033483	egr	eiger	GO:0033209	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0034198	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0035006	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0040015	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0043068	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0043652	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0045087	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0045167	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0045176	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0048018	IBA	MF	NA
FBgn0033483	egr	eiger	GO:0048018	IDA	MF	NA
FBgn0033483	egr	eiger	GO:0050829	IMP	BP	NA
FBgn0033483	egr	eiger	GO:0070050	IGI	BP	NA
FBgn0033483	egr	eiger	GO:1900074	IGI	BP	NA
FBgn0033483	egr	eiger	GO:1903427	IMP	BP	NA
FBgn0033483	egr	eiger	GO:1904058	IMP	BP	NA
FBgn0033483	egr	eiger	GO:2000379	IMP	BP	NA
FBgn0027578	Nepl21	Neprilysin-like 21	GO:0005576	HDA	CC	NA
FBgn0027578	Nepl21	Neprilysin-like 21	GO:0005886	IBA	CC	NA
FBgn0027578	Nepl21	Neprilysin-like 21	GO:0006508	IEA	BP	NA
FBgn0011206	bol	boule	GO:0003676	IEA	MF	NA
FBgn0011206	bol	boule	GO:0003723	IEA	MF	NA
FBgn0011206	bol	boule	GO:0003723	IMP	MF	NA
FBgn0011206	bol	boule	GO:0003729	ISS	MF	NA
FBgn0011206	bol	boule	GO:0003730	IBA	MF	NA
FBgn0011206	bol	boule	GO:0005634	IDA	CC	NA
FBgn0011206	bol	boule	GO:0005737	IBA	CC	NA
FBgn0011206	bol	boule	GO:0005737	IDA	CC	NA
FBgn0011206	bol	boule	GO:0006417	IGI	BP	NA
FBgn0011206	bol	boule	GO:0007283	TAS	BP	NA
FBgn0011206	bol	boule	GO:0008315	IMP	BP	NA
FBgn0011206	bol	boule	GO:0008315	TAS	BP	NA
FBgn0011206	bol	boule	GO:0008494	IBA	MF	NA
FBgn0011206	bol	boule	GO:0043204	IDA	CC	NA
FBgn0011206	bol	boule	GO:0045924	IMP	BP	NA
FBgn0011206	bol	boule	GO:0045948	IBA	BP	NA
FBgn0011206	bol	boule	GO:0048137	IMP	BP	NA
FBgn0011206	bol	boule	GO:0070935	IBA	BP	NA
FBgn0052311	zormin	zormin	GO:0003779	IDA	MF	NA
FBgn0052311	zormin	zormin	GO:0005515	IPI	MF	NA
FBgn0052311	zormin	zormin	GO:0030018	IDA	CC	NA
FBgn0052311	zormin	zormin	GO:0030018	IPI	CC	NA
FBgn0052311	zormin	zormin	GO:0031430	IDA	CC	NA
FBgn0032601	yellow-b	yellow-b	GO:0005576	IBA	CC	NA
FBgn0261109	mrn	marionette	GO:0000439	IBA	CC	03022
FBgn0261109	mrn	marionette	GO:0000439	IBA	CC	03420
FBgn0261109	mrn	marionette	GO:0000439	IEA	CC	03022
FBgn0261109	mrn	marionette	GO:0000439	IEA	CC	03420
FBgn0261109	mrn	marionette	GO:0000439	IPI	CC	03022
FBgn0261109	mrn	marionette	GO:0000439	IPI	CC	03420
FBgn0261109	mrn	marionette	GO:0000439	ISS	CC	03022
FBgn0261109	mrn	marionette	GO:0000439	ISS	CC	03420
FBgn0261109	mrn	marionette	GO:0001111	ISS	BP	03022
FBgn0261109	mrn	marionette	GO:0001111	ISS	BP	03420
FBgn0261109	mrn	marionette	GO:0001113	ISS	BP	03022
FBgn0261109	mrn	marionette	GO:0001113	ISS	BP	03420
FBgn0261109	mrn	marionette	GO:0001671	IDA	MF	03022
FBgn0261109	mrn	marionette	GO:0001671	IDA	MF	03420
FBgn0261109	mrn	marionette	GO:0001671	IEA	MF	03022
FBgn0261109	mrn	marionette	GO:0001671	IEA	MF	03420
FBgn0261109	mrn	marionette	GO:0003690	IBA	MF	03022
FBgn0261109	mrn	marionette	GO:0003690	IBA	MF	03420
FBgn0261109	mrn	marionette	GO:0005634	IDA	CC	03022
FBgn0261109	mrn	marionette	GO:0005634	IDA	CC	03420
FBgn0261109	mrn	marionette	GO:0005675	IBA	CC	03022
FBgn0261109	mrn	marionette	GO:0005675	IBA	CC	03420
FBgn0261109	mrn	marionette	GO:0005675	IDA	CC	03022
FBgn0261109	mrn	marionette	GO:0005675	IDA	CC	03420
FBgn0261109	mrn	marionette	GO:0005675	IPI	CC	03022
FBgn0261109	mrn	marionette	GO:0005675	IPI	CC	03420
FBgn0261109	mrn	marionette	GO:0005675	ISS	CC	03022
FBgn0261109	mrn	marionette	GO:0005675	ISS	CC	03420
FBgn0261109	mrn	marionette	GO:0006289	IBA	BP	03022
FBgn0261109	mrn	marionette	GO:0006289	IBA	BP	03420
FBgn0261109	mrn	marionette	GO:0006289	IDA	BP	03022
FBgn0261109	mrn	marionette	GO:0006289	IDA	BP	03420
FBgn0261109	mrn	marionette	GO:0006289	IEA	BP	03022
FBgn0261109	mrn	marionette	GO:0006289	IEA	BP	03420
FBgn0261109	mrn	marionette	GO:0006289	IMP	BP	03022
FBgn0261109	mrn	marionette	GO:0006289	IMP	BP	03420
